1,1,896,222,128,124,1,3,1
2,1,902,227,128,124,1,3,1
3,1,908,230,128,126,1,3,1
4,1,913,234,128,127,1,3,1
5,1,919,238,128,127,1,3,1
6,1,925,243,128,127,1,3,1
7,1,930,247,129,128,1,3,1
8,1,935,251,129,128,1,3,1
9,1,942,256,129,128,1,3,1
10,1,948,260,129,129,1,3,1
11,1,955,265,129,129,1,3,1
12,1,961,270,129,129,1,3,1
13,1,968,274,129,131,1,3,1
14,1,973,279,129,131,1,3,1
15,1,980,283,129,131,1,3,1
16,1,987,288,129,131,1,3,1
17,1,992,294,129,131,1,3,1
18,1,999,299,129,131,1,3,1
19,1,1006,305,129,131,1,3,1
20,1,1013,311,129,131,1,3,1
21,1,1017,316,129,131,1,3,1
129,1,-1,28,23,4,1,3,1
130,1,0,28,24,6,1,3,1
131,1,0,28,24,6,1,3,1
132,1,0,28,24,6,1,3,1
133,1,2,28,24,6,1,3,1
134,1,2,28,24,6,1,3,1
135,1,2,28,24,6,1,3,1
136,1,4,28,24,6,1,3,1
137,1,4,28,24,6,1,3,1
138,1,6,28,24,6,1,3,1
139,1,6,28,24,6,1,3,1
140,1,6,28,24,6,1,3,1
141,1,7,28,24,6,1,3,1
142,1,7,28,24,6,1,3,1
143,1,7,28,24,6,1,3,1
144,1,7,28,24,6,1,3,1
145,1,7,28,24,6,1,3,1
146,1,6,27,26,7,1,3,1
147,1,6,27,26,7,1,3,1
148,1,8,28,27,7,1,3,1
149,1,8,28,27,7,1,3,1
150,1,8,28,27,7,1,3,1
151,1,10,28,27,7,1,3,1
152,1,10,28,27,7,1,3,1
153,1,10,28,27,7,1,3,1
154,1,12,28,27,7,1,3,1
155,1,12,28,27,7,1,3,1
156,1,12,28,27,7,1,3,1
157,1,13,28,27,7,1,3,1
158,1,13,28,27,7,1,3,1
159,1,13,28,27,7,1,3,1
160,1,13,28,27,7,1,3,1
161,1,13,28,27,7,1,3,1
162,1,14,28,27,7,1,3,1
163,1,16,28,27,7,1,3,1
164,1,16,28,27,7,1,3,1
165,1,16,28,32,9,1,3,1
166,1,16,28,32,9,1,3,1
167,1,17,28,32,9,1,3,1
168,1,17,28,32,9,1,3,1
169,1,17,28,32,9,1,3,1
170,1,19,28,32,9,1,3,1
171,1,19,28,32,9,1,3,1
172,1,20,28,32,9,1,3,1
173,1,20,28,32,9,1,3,1
174,1,20,28,32,9,1,3,1
175,1,20,28,32,9,1,3,1
176,1,21,28,32,9,1,3,1
177,1,21,28,32,9,1,3,1
178,1,21,28,32,9,1,3,1
179,1,23,28,32,9,1,3,1
180,1,23,28,32,9,1,3,1
181,1,24,28,32,9,1,3,1
182,1,24,28,32,9,1,3,1
183,1,24,28,32,9,1,3,1
184,1,24,28,32,9,1,3,1
185,1,25,28,32,9,1,3,1
186,1,25,28,32,9,1,3,1
187,1,26,28,32,9,1,3,1
188,1,26,28,32,9,1,3,1
189,1,26,28,32,9,1,3,1
190,1,28,28,32,9,1,3,1
191,1,28,28,32,9,1,3,1
192,1,28,28,32,9,1,3,1
193,1,28,28,32,9,1,3,1
194,1,29,28,32,9,1,3,1
195,1,29,28,32,9,1,3,1
196,1,29,28,32,9,1,3,1
197,1,30,28,35,10,1,3,1
198,1,30,28,35,10,1,3,1
199,1,30,28,35,10,1,3,1
